Wall time,Step,Value
1715925844.0821812,100,0.22807680070400238
1715925858.090661,200,0.13305677473545074
1715925872.015725,300,0.09233734011650085
1715925885.8101714,400,0.0703117772936821
1715925899.6982646,500,0.05524958297610283
1715925913.5859635,600,0.0447099432349205
1715925927.4037452,700,0.035704080015420914
1715925941.2675807,800,0.22136081755161285
1715925954.8235793,900,0.053232189267873764
1715925968.5664213,1000,0.037754859775304794
1715925982.4618442,1100,0.029380200430750847
1715925996.5921266,1200,0.023847758769989014
1715926010.7897894,1300,0.01979096420109272
1715926025.127131,1400,0.016682971268892288
1715926039.2897587,1500,0.01419893465936184
1715926053.1857548,1600,0.012186292558908463
1715926067.1637623,1700,0.010586590506136417
1715926081.0239086,1800,0.009235862642526627
1715926094.7655382,1900,0.008128734305500984
1715926108.419231,2000,0.007249947637319565
1715926122.1675146,2100,0.006521752569824457
1715926135.9314713,2200,0.005901607219129801
1715926149.9067338,2300,0.005403183400630951
1715926163.9507732,2400,0.005030611529946327
1715926178.1052854,2500,0.004739988129585981
1715926192.048834,2600,0.004464353434741497
1715926205.9704976,2700,0.004267389420419931
1715926219.8111465,2800,0.004103733692318201
1715926233.5563478,2900,0.003978717606514692
1715926247.5447752,3000,0.0038794127758592367
1715926261.5800607,3100,0.0037927033845335245
1715926275.6673658,3200,0.0037345965392887592
1715926289.6365433,3300,0.003657307242974639
1715926303.7271268,3400,0.0036472175270318985
1715926317.8164136,3500,0.0036050002090632915
1715926331.875613,3600,0.0035835937596857548
1715926345.8825104,3700,0.0035643139854073524
1715926359.881711,3800,0.0035382981877774
1715926374.0121288,3900,0.003525401931256056
1715926388.0078604,4000,0.00351279997266829
1715926402.0180717,4100,0.0035067512653768063
1715926416.0156753,4200,0.0034941467456519604
1715926430.1472905,4300,0.0034868279471993446
1715926444.3184469,4400,0.0034834155812859535
1715926458.6059813,4500,0.003479157807305455
1715926472.6727881,4600,0.0034799121785908937
1715926486.5780108,4700,0.0034729791805148125
1715926500.5821185,4800,0.0034615141339600086
1715926514.5896008,4900,0.0034632827155292034
1715926528.316496,5000,0.0034605246037244797
1715926542.2636187,5100,0.0034625078551471233
1715926555.9014814,5200,0.003457501996308565
1715926569.6040695,5300,0.0034475463908165693
1715926583.4633913,5400,0.003453784389421344
1715926597.2552962,5500,0.0034455161076039076
1715926611.0403435,5600,0.003450861433520913
1715926624.8527873,5700,0.0034480581525713205
1715926638.822757,5800,0.0034358955454081297
1715926652.7528138,5900,0.003438124433159828
1715926666.6883304,6000,0.0034483354538679123
