Wall time,Step,Value
1715936272.3620837,100,0.3345966339111328
1715936286.1377444,200,0.34343019127845764
1715936299.9435768,300,0.32011878490448
1715936313.6782112,400,0.3153819143772125
1715936327.5512128,500,0.31252098083496094
1715936341.3156695,600,0.3093579411506653
1715936355.1036298,700,0.3065774142742157
1715936368.9181411,800,0.3046049475669861
1715936382.7829497,900,0.3033571243286133
1715936396.4005327,1000,0.2999619245529175
1715936410.149059,1100,0.2980712652206421
1715936423.8495326,1200,0.2958657443523407
1715936437.8146882,1300,0.29414117336273193
1715936451.521749,1400,0.29339802265167236
1715936464.8323019,1500,0.2915962338447571
1715936478.1082144,1600,0.29203423857688904
1715936491.653154,1700,0.29088732600212097
1715936505.8934295,1800,0.2859642803668976
1715936520.2685905,1900,0.28562450408935547
1715936534.6216028,2000,0.28376126289367676
1715936548.973276,2100,0.28169357776641846
1715936563.3945534,2200,0.2805479168891907
1715936577.840786,2300,0.27954670786857605
1715936592.2106018,2400,0.2800643742084503
1715936606.5083084,2500,0.2781129479408264
1715936620.7595336,2600,0.277202308177948
1715936635.1446548,2700,0.27619776129722595
1715936649.5333896,2800,0.2746434509754181
1715936663.654005,2900,0.27387547492980957
1715936677.7649066,3000,0.2726854085922241
1715936691.93332,3100,0.27135318517684937
1715936706.0623212,3200,0.27137330174446106
1715936719.9608605,3300,0.2698827087879181
1715936734.0477054,3400,0.26881343126296997
1715936748.1909943,3500,0.2678127884864807
1715936762.0450232,3600,0.2672196328639984
1715936776.0029979,3700,0.2663951814174652
1715936789.9086792,3800,0.26561859250068665
1715936803.7972934,3900,0.26496070623397827
1715936817.6107354,4000,0.26417362689971924
1715936831.5750046,4100,0.2631950378417969
1715936845.65728,4200,0.26279589533805847
1715936859.7453132,4300,0.26195308566093445
1715936873.914431,4400,0.2611863315105438
1715936888.1757817,4500,0.26061636209487915
1715936902.4343054,4600,0.25984856486320496
1715936916.6053631,4700,0.2591891288757324
1715936930.7882373,4800,0.25897061824798584
1715936944.9084864,4900,0.25793784856796265
1715936959.132337,5000,0.2574620842933655
1715936973.3330617,5100,0.2567777633666992
1715936987.4349608,5200,0.256303608417511
1715937001.5596235,5300,0.2553650140762329
1715937015.677491,5400,0.25482839345932007
1715937029.8498614,5500,0.25447770953178406
1715937043.997658,5600,0.25432756543159485
1715937058.2372313,5700,0.2533429265022278
1715937072.402028,5800,0.25289422273635864
1715937086.4715753,5900,0.2523459196090698
1715937100.7566109,6000,0.25181207060813904
1715937114.8604903,6100,0.2512873709201813
1715937128.9768374,6200,0.2508547604084015
1715937143.1657603,6300,0.25035104155540466
1715937157.3606718,6400,0.24987287819385529
1715937171.4389892,6500,0.2493988424539566
1715937185.6166904,6600,0.24912048876285553
1715937199.6999571,6700,0.24854837357997894
1715937213.8426976,6800,0.2481183260679245
1715937227.88943,6900,0.24777188897132874
1715937241.8037124,7000,0.24736158549785614
1715937255.5633118,7100,0.2469332367181778
1715937269.5104988,7200,0.24653933942317963
1715937283.3746343,7300,0.24618218839168549
1715937297.4062424,7400,0.24560445547103882
1715937311.2289994,7500,0.24552975594997406
1715937325.2367508,7600,0.24495384097099304
1715937339.29493,7700,0.24466238915920258
1715937351.0182397,7800,0.24422718584537506
1715937361.446183,7900,0.2440541833639145
1715937371.9296846,8000,0.24366164207458496
1715937382.0863068,8100,0.24337048828601837
1715937392.4581475,8200,0.2430374175310135
1715937402.8253694,8300,0.24270956218242645
1715937413.247014,8400,0.242325559258461
1715937423.440899,8500,0.24194912612438202
1715937433.6036937,8600,0.24172712862491608
1715937443.9165003,8700,0.2415129393339157
1715937454.156694,8800,0.2412191927433014
1715937464.3665617,8900,0.24098482728004456
1715937474.618237,9000,0.24076898396015167
1715937484.9486547,9100,0.24055594205856323
1715937495.1616943,9200,0.2402421534061432
1715937505.159161,9300,0.24003250896930695
1715937515.4022784,9400,0.23970481753349304
1715937525.616082,9500,0.23946279287338257
1715937535.6900976,9600,0.23920729756355286
1715937545.8195539,9700,0.23898081481456757
1715937555.4691935,9800,0.23878034949302673
1715937565.9860604,9900,0.23854433000087738
1715937577.415255,10000,0.23827719688415527
1715937588.5522618,10100,0.23818114399909973
1715937599.4749053,10200,0.23790499567985535
1715937610.3848722,10300,0.23776160180568695
1715937621.393685,10400,0.23756448924541473
1715937632.6166034,10500,0.23744045197963715
1715937643.7052588,10600,0.2371983826160431
1715937654.6159983,10700,0.23703627288341522
1715937665.4121947,10800,0.23689524829387665
1715937676.0328507,10900,0.2366667240858078
1715937686.553094,11000,0.23645229637622833
1715937697.0358195,11100,0.23635216057300568
1715937707.4929714,11200,0.23621828854084015
1715937718.0667224,11300,0.23606641590595245
1715937728.3601165,11400,0.23592697083950043
1715937738.9232295,11500,0.23575125634670258
1715937749.624738,11600,0.23564252257347107
1715937760.0938704,11700,0.23552078008651733
1715937770.6020024,11800,0.23541142046451569
1715937780.9834611,11900,0.2352432757616043
1715937791.6774418,12000,0.23514357209205627
1715937802.2255175,12100,0.2349986881017685
1715937812.9230797,12200,0.23490780591964722
1715937823.5335486,12300,0.23471897840499878
1715937834.0174892,12400,0.2346644252538681
1715937844.636958,12500,0.23456302285194397
1715937855.1274185,12600,0.2344055473804474
1715937864.0557408,12700,0.23432166874408722
1715937870.87573,12800,0.23424042761325836
1715937877.7840536,12900,0.23415489494800568
1715937884.6288574,13000,0.23408380150794983
1715937888.8051858,13100,0.23391008377075195
1715937892.8352668,13200,0.2338426113128662
1715937896.932804,13300,0.23375067114830017
1715937901.0278182,13400,0.2337370067834854
1715937905.1390076,13500,0.23367857933044434
1715937909.1816833,13600,0.23356769979000092
1715937913.276109,13700,0.2334979772567749
1715937917.4665143,13800,0.23343825340270996
1715937921.5674498,13900,0.2333415448665619
1715937925.6649234,14000,0.23321379721164703
1715937929.7112408,14100,0.23320195078849792
1715937933.8802924,14200,0.23317156732082367
1715937937.9345899,14300,0.23311319947242737
1715937941.9551694,14400,0.23300886154174805
1715937946.038743,14500,0.23303091526031494
1715937950.1053143,14600,0.23292477428913116
1715937954.1914618,14700,0.23296600580215454
1715937958.1717,14800,0.23283270001411438
1715937962.2896843,14900,0.23278877139091492
1715937966.3795755,15000,0.2327384054660797
