Wall time,Step,Value
1716048088.6708417,100,0.11591799557209015
1716048092.9519708,200,0.04228353127837181
1716048098.4658577,300,0.022722426801919937
1716048105.5105314,400,0.014282617717981339
1716048112.190386,500,0.010393273085355759
1716048118.9789493,600,0.026840562000870705
1716048125.761137,700,0.00891111884266138
1716048132.6944046,800,0.009242444299161434
1716048139.9590771,900,0.005029430612921715
1716048147.4984965,1000,0.004468894563615322
1716048155.235362,1100,0.004055875353515148
1716048163.0605595,1200,0.0037365450989454985
1716048170.9398034,1300,0.003462810069322586
1716048178.6121957,1400,0.003312143497169018
1716048186.0931273,1500,0.0031482609920203686
1716048193.605453,1600,0.0029256781563162804
1716048201.3846827,1700,0.003789992770180106
1716048208.6772544,1800,0.0026716911233961582
1716048216.1070635,1900,0.002576907631009817
1716048223.6095884,2000,0.0025686905719339848
1716048230.771811,2100,0.0029064975678920746
1716048237.6434932,2200,0.002311000134795904
1716048244.7486172,2300,0.0022753470111638308
1716048251.963796,2400,0.0029861244838684797
1716048258.64577,2500,0.0029378158506006002
1716048265.5065923,2600,0.0020728011149913073
1716048272.5508678,2700,0.0020351659040898085
1716048279.3985355,2800,0.0024883924052119255
1716048286.2834282,2900,0.00193451636005193
1716048293.1724803,3000,0.0019222627161070704
1716048300.1150315,3100,0.0022968100383877754
1716048306.8947642,3200,0.0018255399772897363
1716048313.7104824,3300,0.00182542169932276
1716048320.7332006,3400,0.001776177086867392
1716048327.6813846,3500,0.0017572971992194653
1716048334.5720084,3600,0.0017026795540004969
1716048341.5024116,3700,0.001672887708991766
1716048348.4805756,3800,0.001657431828789413
1716048355.3748765,3900,0.0016516762552782893
1716048362.2912097,4000,0.0016707644099369645
1716048369.125179,4100,0.0015964069170877337
1716048376.2406673,4200,0.0015895938267931342
1716048383.484604,4300,0.0015869352500885725
1716048390.8499255,4400,0.0016443866770714521
1716048398.2217503,4500,0.0015094768023118377
1716048405.5991297,4600,0.0015345048159360886
1716048413.165019,4700,0.0014966924209147692
1716048421.2671463,4800,0.0014705038629472256
1716048429.174848,4900,0.0014433444011956453
1716048436.513006,5000,0.0014189970679581165
1716048444.0371861,5100,0.0014134178636595607
1716048451.8612359,5200,0.0014162106672301888
1716048459.5668926,5300,0.0016144955297932029
1716048466.73918,5400,0.001453431905247271
1716048473.6485686,5500,0.0013799234293401241
1716048480.4357648,5600,0.0013909786939620972
1716048487.223662,5700,0.001333007705397904
1716048494.2237134,5800,0.0013317279517650604
1716048501.3043225,5900,0.001320672337897122
1716048508.3297992,6000,0.0013733194209635258
1716048515.0672603,6100,0.0013150997692719102
1716048522.0064611,6200,0.001548559172078967
1716048528.9049282,6300,0.001390489167533815
1716048538.2390647,6400,0.0013660775730386376
1716048547.2308102,6500,0.00133059686049819
1716048559.1563652,6600,0.001264017540961504
1716048571.7573483,6700,0.0012626184616237879
1716048584.3704734,6800,0.0012376959202811122
1716048598.9114366,6900,0.001234213006682694
1716048614.4858947,7000,0.0012375685619190335
1716048632.1200979,7100,0.0012210846180096269
1716048650.684667,7200,0.0012485334882512689
1716048669.114499,7300,0.001208248664624989
1716048686.88191,7400,0.001199857797473669
1716048705.692125,7500,0.001195098040625453
1716048720.8098466,7600,0.0011930321343243122
1716048739.887723,7700,0.0011846388224512339
1716048758.5138462,7800,0.0012681141961365938
1716048775.0630841,7900,0.0011756105814129114
1716048790.0357406,8000,0.001226687920279801
1716048809.1382647,8100,0.0011690248502418399
1716048826.5634959,8200,0.0011600193101912737
1716048846.4247136,8300,0.0011554972734302282
1716048865.2881346,8400,0.001152011682279408
1716048883.304875,8500,0.001151163363829255
1716048903.032071,8600,0.0011452211765572429
1716048923.2419548,8700,0.0011711717816069722
1716048943.2682564,8800,0.0011372393928468227
1716048963.225754,8900,0.0011398731730878353
1716048983.2004669,9000,0.0011307777604088187
