Wall time,Step,Value
1716048102.4520223,100,0.024315090849995613
1716048109.6813643,200,0.010119564831256866
1716048117.0528994,300,0.007075806148350239
1716048124.4706657,400,0.005623526871204376
1716048131.766512,500,0.004736017901450396
1716048139.500124,600,0.004392075352370739
1716048147.1282268,700,0.0038133887574076653
1716048155.1090848,800,0.005651556886732578
1716048162.967969,900,0.003123012138530612
1716048171.003082,1000,0.002907693851739168
1716048178.8293977,1100,0.0027171047404408455
1716048186.4906092,1200,0.002762977499514818
1716048194.106524,1300,0.008061467669904232
1716048201.6852243,1400,0.002338212449103594
1716048209.1748998,1500,0.014476919546723366
1716048216.579331,1600,0.0021815195214003325
1716048224.1592765,1700,0.0021447569597512484
1716048231.4040473,1800,0.0022679995745420456
1716048238.3856688,1900,0.0023044266272336245
1716048245.4266272,2000,0.0032275919802486897
1716048252.7069938,2100,0.0019302598666399717
1716048259.8608072,2200,0.0029211807996034622
1716048266.826286,2300,0.001710124546661973
1716048273.9327354,2400,0.0016692385543137789
1716048281.2988014,2500,0.001631094259209931
1716048288.5906713,2600,0.001590514788404107
1716048295.6559126,2700,0.001575471949763596
1716048303.0722914,2800,0.0015350155299529433
1716048310.3376412,2900,0.0014958081301301718
1716048317.482155,3000,0.0015148010570555925
1716048324.5183966,3100,0.0014448134461417794
1716048331.771544,3200,0.0014322850620374084
1716048339.0203385,3300,0.0014059320092201233
1716048346.1496606,3400,0.001384667819365859
1716048353.4787872,3500,0.0013800219167023897
1716048360.773275,3600,0.0013383341720327735
1716048368.184756,3700,0.0013141538947820663
1716048375.3617306,3800,0.0013067324180155993
1716048382.8573334,3900,0.0013318093260750175
1716048390.315145,4000,0.0019880877807736397
1716048397.7403598,4100,0.001388763659633696
1716048405.137478,4200,0.0013100660871714354
1716048412.8684974,4300,0.0013101716758683324
1716048421.1456058,4400,0.0013548909919336438
1716048428.6405785,4500,0.0015008233021944761
1716048435.9558647,4600,0.0012810246553272009
1716048443.6751854,4700,0.001260529737919569
1716048451.5956094,4800,0.0012209200067445636
1716048459.683167,4900,0.0011485341237857938
1716048467.2357485,5000,0.0011382431257516146
1716048474.487933,5100,0.0011291000992059708
1716048481.7938693,5200,0.0011175003601238132
1716048489.0999477,5300,0.0012282176176086068
1716048496.138472,5400,0.001244457089342177
1716048503.361751,5500,0.0010962947271764278
1716048510.7046568,5600,0.0010823120828717947
1716048517.884779,5700,0.0010771939996629953
1716048525.3889375,5800,0.001117304083891213
1716048533.6419158,5900,0.001107715768739581
1716048543.1664836,6000,0.0010584841948002577
1716048553.5729194,6100,0.0010514425812289119
1716048566.514956,6200,0.001092843827791512
1716048579.2362077,6300,0.0010608156444504857
1716048592.145813,6400,0.0011440643575042486
1716048607.5128074,6500,0.0010251915082335472
1716048623.9965067,6600,0.001026943325996399
1716048642.9183993,6700,0.0010151152964681387
1716048661.6737988,6800,0.001007734565064311
1716048679.601768,6900,0.001005038502626121
1716048698.6141071,7000,0.0010044944938272238
1716048717.367422,7100,0.0009953129338100553
1716048737.4321864,7200,0.0009922279277816415
1716048757.0311012,7300,0.0009845587192103267
1716048774.7686353,7400,0.0009799797553569078
