Wall time,Step,Value
1715925695.7064288,100,0.04706520587205887
1715925707.88148,200,0.01839374750852585
1715925720.2021005,300,0.009848266839981079
1715925732.6167953,400,0.005729131866246462
1715925744.8995247,500,0.003466264810413122
1715925757.18964,600,0.002207062439993024
1715925769.4860892,700,0.0015031952643767
1715925781.756224,800,0.0011673623230308294
1715925794.2384534,900,0.0010221712291240692
1715925806.6003547,1000,0.006218563299626112
1715925818.750064,1100,0.008563568815588951
1715925829.9902132,1200,0.003786048386245966
1715925843.8314135,1300,0.0022340896539390087
1715925857.7091796,1400,0.0015946669736877084
1715925871.3735344,1500,0.0013138075591996312
1715925885.0664988,1600,0.0011537759564816952
1715925898.6911771,1700,0.0010584968840703368
1715925912.3543751,1800,0.001012896653264761
1715925926.141648,1900,0.0009833950316533446
1715925939.93511,2000,0.0009737419313751161
1715925953.7957604,2100,0.0009503734181635082
1715925967.735626,2200,0.0009482077439315617
1715925982.0587306,2300,0.000927346118260175
1715925996.073177,2400,0.0009194072335958481
1715926010.6552238,2500,0.0009253689786419272
1715926024.6639369,2600,0.0009229762945324183
1715926038.4756842,2700,0.0009323003469035029
1715926052.032468,2800,0.0009175528539344668
1715926065.750162,2900,0.000911631272174418
1715926079.4261277,3000,0.0009088883525691926
1715926093.1714983,3100,0.0009085394558496773
1715926107.1074953,3200,0.0009030101355165243
1715926121.145111,3300,0.0008974301163107157
1715926135.1663196,3400,0.000889369344804436
1715926149.4246206,3500,0.0009364269790239632
1715926163.5412877,3600,0.0008837219211272895
1715926177.419611,3700,0.0008889894234016538
1715926191.1924593,3800,0.0008821503724902868
1715926205.0281525,3900,0.0009151695994660258
1715926218.9854956,4000,0.0009294644696637988
1715926232.8491094,4100,0.0008889750461094081
1715926246.7503178,4200,0.0009031426743604243
1715926260.5439138,4300,0.0008845403208397329
1715926274.325663,4400,0.000876532809343189
1715926288.1258657,4500,0.0008802254451438785
1715926301.946025,4600,0.0008800288196653128
1715926315.6161005,4700,0.0008912041084840894
1715926329.3650794,4800,0.0009111375547945499
1715926343.0389204,4900,0.0008801416261121631
1715926356.767314,5000,0.0008836112101562321
1715926370.5713122,5100,0.000887927133589983
1715926384.2633455,5200,0.0008802692173048854
1715926397.966726,5300,0.0008851381717249751
1715926411.6982863,5400,0.0008785704849287868
1715926425.4221718,5500,0.0008735538576729596
1715926439.0343485,5600,0.0008746515959501266
1715926452.662001,5700,0.0008633994148112833
1715926465.7652292,5800,0.0008378340280614793
1715926479.4592092,5900,0.0008726465748623013
1715926493.6882646,6000,0.0008850941085256636
1715926507.4774096,6100,0.0008668270893394947
1715926521.136212,6200,0.000868270406499505
1715926535.0038729,6300,0.0008931490010581911
1715926548.580645,6400,0.0008583679446019232
1715926561.9822373,6500,0.0008667930960655212
1715926575.283042,6600,0.0008551760111004114
1715926588.7955728,6700,0.0008744638762436807
1715926602.2647119,6800,0.0008690394461154938
1715926615.7084856,6900,0.0008883216651156545
1715926629.3386543,7000,0.0008728773100301623
1715926643.04873,7100,0.0008727676467970014
1715926656.723517,7200,0.0008697574958205223
1715926670.4254422,7300,0.0008740026969462633
1715926684.1829705,7400,0.0008688165107741952
1715926697.8655472,7500,0.0008691463735885918
1715926711.5554917,7600,0.0008635545964352787
1715926725.2996244,7700,0.0008711944683454931
1715926739.1164508,7800,0.0008741887286305428
1715926752.9357212,7900,0.0008752617286518216
1715926766.5066352,8000,0.0008610498625785112
1715926780.1362178,8100,0.0008758764015510678
1715926794.03865,8200,0.0008696286822669208
1715926808.1235776,8300,0.0008644547197036445
1715926822.231527,8400,0.0008919627871364355
1715926836.3209734,8500,0.0008652781252749264
1715926850.595056,8600,0.0008759161573834717
1715926864.7390325,8700,0.0008611564990133047
1715926878.7587335,8800,0.0008946885354816914
1715926892.8611093,8900,0.000881964631844312
1715926906.755045,9000,0.0008738876204006374
1715926920.4809327,9100,0.0008659904706291854
1715926934.1986349,9200,0.0008535243687219918
1715926948.0154245,9300,0.0008409262518398464
1715926961.719671,9400,0.0008797171176411211
1715926975.3654292,9500,0.0008577898261137307
1715926989.0538967,9600,0.0008679733728058636
1715927002.6934464,9700,0.0008662116015329957
1715927016.143907,9800,0.0008606041083112359
1715927029.7165716,9900,0.0008825038676150143
1715927043.3688684,10000,0.0008816985064186156
1715927057.0300298,10100,0.0008677351288497448
1715927070.7063146,10200,0.000868146657012403
1715927084.5462265,10300,0.0008633413235656917
1715927098.2094378,10400,0.0008860776433721185
1715927112.16217,10500,0.0008656267891637981
1715927125.8635314,10600,0.0008907601586543024
1715927139.623086,10700,0.0008282256312668324
1715927153.4370663,10800,0.0008590210927650332
1715927167.3847737,10900,0.0008661483298055828
1715927181.172477,11000,0.0008908413001336157
1715927194.892429,11100,0.00088417564984411
1715927208.570827,11200,0.000853168370667845
1715927222.0070546,11300,0.0008846221026033163
1715927235.1274707,11400,0.0008689371170476079
1715927248.6174433,11500,0.0008882234687916934
1715927262.3276706,11600,0.0008969259215518832
1715927275.5938075,11700,0.0008841261151246727
1715927286.9349945,11800,0.0008789081475697458
1715927298.7006385,11900,0.0008683808846399188
1715927310.602727,12000,0.000846760580316186
1715927322.3204067,12100,0.0008801682270132005
1715927334.581942,12200,0.0008618799620307982
1715927346.4785397,12300,0.0008355118916369975
1715927358.6616414,12400,0.0008565766620449722
1715927370.5489044,12500,0.0008549208869226277
1715927382.821138,12600,0.0008713311981409788
1715927394.8135142,12700,0.0008572789956815541
1715927407.2766428,12800,0.0008593953680247068
