Wall time,Step,Value
1715920623.102476,100,0.061579618602991104
1715920634.3562376,200,0.011027874425053596
1715920645.3718615,300,0.006322022061794996
1715920655.6454856,400,0.012200185097754002
1715920668.1445408,500,0.0057110837660729885
1715920680.9614236,600,0.02464483305811882
1715920693.401509,700,0.0013745947508141398
1715920707.2463703,800,0.0053572263568639755
1715920721.301347,900,0.004807059187442064
1715920735.067137,1000,0.0023465254344046116
1715920748.9974775,1100,0.0019240998663008213
1715920762.7713099,1200,0.004592165816575289
1715920776.532556,1300,0.00042430011671967804
1715920790.6147213,1400,0.0004123269463889301
1715920804.854501,1500,0.00042140332516282797
1715920818.9427285,1600,0.001000031130388379
1715920832.8607903,1700,0.000793025828897953
1715920846.570234,1800,0.0005086954333819449
1715920860.1505885,1900,0.0036271465942263603
1715920873.5628655,2000,0.0004249146149959415
1715920887.1348464,2100,0.0006127847591415048
1715920900.5781527,2200,0.0015836597885936499
1715920914.0201278,2300,0.00037331096245907247
1715920927.7621849,2400,0.0007835532305762172
1715920941.2916868,2500,0.0004073806921951473
1715920954.785819,2600,0.001989376964047551
1715920968.2681055,2700,0.0025179984513670206
1715920981.5420651,2800,0.0005193622200749815
1715920994.772389,2900,0.0018394883954897523
1715921008.1293948,3000,0.0010448670946061611
1715921022.0735674,3100,0.0008203929173760116
1715921036.325558,3200,0.0010828339727595448
1715921050.092169,3300,0.0006138540920801461
1715921064.057549,3400,0.0002983828308060765
1715921078.0365865,3500,0.0003559682809282094
1715921091.8229613,3600,0.0013525192625820637
1715921105.4530015,3700,0.0003323418786749244
1715921118.983622,3800,0.00034314588992856443
1715921132.4217608,3900,0.0014302129857242107
1715921145.9614289,4000,0.0007246940513141453
1715921159.4361117,4100,0.0004273632075637579
1715921172.8318074,4200,0.000557642022613436
1715921186.379666,4300,0.0006553271668963134
1715921199.9562716,4400,0.0003818156255874783
1715921213.471785,4500,0.0008036858052946627
1715921226.9555063,4600,0.00065517210168764
1715921240.425351,4700,0.0004175289941485971
1715921253.919314,4800,0.0003087983641307801
1715921267.4947739,4900,0.0007867582025937736
1715921280.999888,5000,0.0004150380555074662
1715921294.5421236,5100,0.0003479301230981946
1715921308.1694076,5200,0.00028370486688800156
1715921321.8169942,5300,0.0003226279222872108
1715921335.3418202,5400,0.000277672748779878
1715921348.7305026,5500,0.0003170738054905087
1715921361.955922,5600,0.0004168248560745269
1715921375.2914557,5700,0.00036701696808449924
1715921388.4300213,5800,0.0004394024726934731
1715921401.6883817,5900,0.0006169721018522978
1715921415.178168,6000,0.0007513840100727975
1715921428.7957428,6100,0.0003026797785423696
1715921442.549042,6200,0.00025330076459795237
1715921456.3592732,6300,0.0006560058100149035
1715921470.0218604,6400,0.0005750484997406602
1715921483.642783,6500,0.0003269027511123568
1715921497.4920645,6600,0.0002815133484546095
1715921511.302065,6700,0.0003856890252791345
1715921524.822492,6800,0.00028958963230252266
1715921538.3236244,6900,0.0004211512568872422
1715921552.0384643,7000,0.00028242243570275605
1715921565.7715368,7100,0.00032615699456073344
1715921579.362285,7200,0.00030313630122691393
1715921593.1145554,7300,0.0004897292237728834
1715921606.9264095,7400,0.00034871153184212744
1715921620.7575262,7500,0.0005068836617283523
1715921634.3694825,7600,0.000240191729972139
1715921648.2663918,7700,0.00027564491028897464
1715921662.015892,7800,0.0004152213514316827
1715921675.6710804,7900,0.0002446344878990203
1715921689.4437253,8000,0.000363523286068812
1715921702.9846864,8100,0.0003635014872997999
1715921716.44141,8200,0.00036055297823622823
1715921729.8977804,8300,0.00028083010693080723
1715921743.4826655,8400,0.00026638759300112724
1715921757.0300624,8500,0.00025204784469679
1715921770.5944018,8600,0.00032598929828964174
1715921784.0833514,8700,0.0002511409984435886
1715921797.4482763,8800,0.0004396134172566235
1715921810.6713264,8900,0.00027172782574780285
1715921824.1501331,9000,0.00025362250744365156
1715921837.5951202,9100,0.00024795791250653565
1715921851.0161815,9200,0.0004273726081009954
1715921864.6132112,9300,0.00026075582718476653
1715921878.1318147,9400,0.0003300367679912597
1715921891.6535327,9500,0.0003148724790662527
1715921905.2459962,9600,0.0002717351890169084
1715921918.9738235,9700,0.00030892534414306283
1715921932.694692,9800,0.0003011910885106772
1715921946.5496254,9900,0.0002571424120105803
1715921960.537448,10000,0.00032848987029865384
1715921974.3330593,10100,0.00028776031103916466
1715921987.650382,10200,0.0002243266353616491
1715921999.4545386,10300,0.00032607436878606677
1715922012.0054808,10400,0.0002870752359740436
1715922025.3281946,10500,0.00026128761237487197
1715922038.7280884,10600,0.0002584925096016377
1715922052.1925366,10700,0.0002986231120303273
1715922065.6468563,10800,0.00029960504616610706
1715922079.1730604,10900,0.00033015242661349475
1715922092.6779437,11000,0.0002550584322307259
1715922106.3363748,11100,0.00023389809939544648
1715922119.7654524,11200,0.0002607889473438263
1715922133.3320172,11300,0.0002483809366822243
1715922146.9802852,11400,0.0002490795450285077
1715922160.5087652,11500,0.0002819348592311144
1715922174.0140254,11600,0.0002576638653408736
1715922187.6705887,11700,0.0002494075451977551
1715922201.109602,11800,0.00032458113855682313
1715922214.570657,11900,0.00026748294476419687
1715922228.161693,12000,0.0002461883414071053
1715922241.6797922,12100,0.00027391212643124163
1715922255.1268265,12200,0.0002390826412010938
1715922268.7435684,12300,0.00027057205443270504
1715922282.3073292,12400,0.0002391424641245976
1715922295.8544605,12500,0.00026222836459055543
1715922309.5471416,12600,0.00028674397617578506
1715922323.2816947,12700,0.0002573851670604199
1715922337.0272353,12800,0.0002758014597930014
1715922350.9796345,12900,0.00028063723584637046
1715922364.883437,13000,0.00029071923927403986
1715922378.54303,13100,0.0002498694520909339
1715922392.264124,13200,0.00024376000510528684
1715922406.0433464,13300,0.00026075419737026095
1715922419.899502,13400,0.0002449811727274209
1715922433.883229,13500,0.00024342318647541106
1715922447.7759025,13600,0.0002452913031447679
1715922461.4917996,13700,0.00023082811094354838
1715922474.3740227,13800,0.0002838430227711797
1715922484.886495,13900,0.0002501346170902252
1715922496.8301327,14000,0.00026763498317450285
1715922508.7141087,14100,0.00024143228074535728
1715922520.888346,14200,0.0002706871891859919
1715922533.182092,14300,0.0002351980801904574
1715922545.4140577,14400,0.0002682375779841095
1715922557.4851246,14500,0.00025798307615332305
1715922569.619703,14600,0.00024165927607100457
1715922581.9740863,14700,0.0002445993304718286
1715922594.2340796,14800,0.0002581783046480268
1715922606.364038,14900,0.00024323597608599812
1715922618.638675,15000,0.0002725886588450521
